1539.txt,375,6,70,46,14,26,11,6,33,62.5000,26.7857,8.1522,7.6667,5.0000,3.2857,0.5652,1.8571,2.3333,0.7857,0.4286,0.1304,2.3571,0.7174
258.txt,658,30,73,49,31,16,13,17,73,21.9333,21.2258,13.4286,1.6333,2.3548,1.5806,0.3265,0.5161,1.0333,0.4194,0.5484,0.3469,2.3548,1.4898
1628.txt,501,27,87,71,33,33,24,8,57,18.5556,15.1818,7.0563,2.6296,2.6364,2.1515,0.4648,1.0000,1.2222,0.7273,0.2424,0.1127,1.7273,0.8028
1595.txt,293,17,50,32,19,13,10,6,34,17.2353,15.4211,9.1562,1.8824,2.6316,1.6842,0.4062,0.6842,1.1176,0.5263,0.3158,0.1875,1.7895,1.0625
1774.txt,659,34,108,80,41,35,19,12,29,19.3824,16.0732,8.2375,2.3529,2.6341,1.9512,0.4375,0.8537,1.2059,0.4634,0.2927,0.1500,0.7073,0.3625
882.txt,219,11,43,29,13,17,11,3,23,19.9091,16.8462,7.5517,2.6364,3.3077,2.2308,0.5862,1.3077,1.1818,0.8462,0.2308,0.1034,1.7692,0.7931
673.txt,229,10,61,37,12,25,10,3,17,22.9000,19.0833,6.1892,3.7000,5.0833,3.0833,0.6757,2.0833,1.2000,0.8333,0.2500,0.0811,1.4167,0.4595
1406.txt,631,37,107,67,39,28,22,21,44,17.0541,16.1795,9.4179,1.8108,2.7436,1.7179,0.4179,0.7179,1.0541,0.5641,0.5385,0.3134,1.1282,0.6567
1004.txt,196,3,30,18,3,12,3,8,10,65.3333,65.3333,10.8889,6.0000,10.0000,6.0000,0.6667,4.0000,1.0000,1.0000,2.6667,0.4444,3.3333,0.5556
325.txt,234,15,42,36,18,16,9,3,26,15.6000,13.0000,6.5000,2.4000,2.3333,2.0000,0.4444,0.8889,1.2000,0.5000,0.1667,0.0833,1.4444,0.7222
486.txt,348,20,58,41,23,17,12,5,31,17.4000,15.1304,8.4878,2.0500,2.5217,1.7826,0.4146,0.7391,1.1500,0.5217,0.2174,0.1220,1.3478,0.7561
1069.txt,245,12,39,21,12,8,6,10,21,20.4167,20.4167,11.6667,1.7500,3.2500,1.7500,0.3810,0.6667,1.0000,0.5000,0.8333,0.4762,1.7500,1.0000
145.txt,503,28,87,70,36,30,16,9,40,17.9643,13.9722,7.1857,2.5000,2.4167,1.9444,0.4286,0.8333,1.2857,0.4444,0.2500,0.1286,1.1111,0.5714
734.txt,209,16,35,31,19,9,8,2,27,13.0625,11.0000,6.7419,1.9375,1.8421,1.6316,0.2903,0.4737,1.1875,0.4211,0.1053,0.0645,1.4211,0.8710
1235.txt,259,9,51,33,10,23,9,4,27,28.7778,25.9000,7.8485,3.6667,5.1000,3.3000,0.6970,2.3000,1.1111,0.9000,0.4000,0.1212,2.7000,0.8182
688.txt,711,25,141,115,43,65,36,19,76,28.4400,16.5349,6.1826,4.6000,3.2791,2.6744,0.5652,1.5116,1.7200,0.8372,0.4419,0.1652,1.7674,0.6609
1439.txt,543,12,96,70,26,38,22,9,34,45.2500,20.8846,7.7571,5.8333,3.6923,2.6923,0.5429,1.4615,2.1667,0.8462,0.3462,0.1286,1.3077,0.4857
1292.txt,287,11,64,39,13,27,8,9,21,26.0909,22.0769,7.3590,3.5455,4.9231,3.0000,0.6923,2.0769,1.1818,0.6154,0.6923,0.2308,1.6154,0.5385
867.txt,473,14,93,76,16,50,13,6,45,33.7857,29.5625,6.2237,5.4286,5.8125,4.7500,0.6579,3.1250,1.1429,0.8125,0.3750,0.0789,2.8125,0.5921
973.txt,345,8,66,42,10,25,9,13,34,43.1250,34.5000,8.2143,5.2500,6.6000,4.2000,0.5952,2.5000,1.2500,0.9000,1.3000,0.3095,3.4000,0.8095
1047.txt,200,10,35,30,14,16,7,3,18,20.0000,14.2857,6.6667,3.0000,2.5000,2.1429,0.5333,1.1429,1.4000,0.5000,0.2143,0.1000,1.2857,0.6000
1802.txt,450,24,88,61,26,29,18,15,46,18.7500,17.3077,7.3770,2.5417,3.3846,2.3462,0.4754,1.1154,1.0833,0.6923,0.5769,0.2459,1.7692,0.7541
243.txt,492,27,65,46,31,14,14,20,38,18.2222,15.8710,10.6957,1.7037,2.0968,1.4839,0.3043,0.4516,1.1481,0.4516,0.6452,0.4348,1.2258,0.8261
1139.txt,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
811.txt,88,2,16,13,3,10,3,2,8,44.0000,29.3333,6.7692,6.5000,5.3333,4.3333,0.7692,3.3333,1.5000,1.0000,0.6667,0.1538,2.6667,0.6154
496.txt,185,6,22,13,7,6,5,11,15,30.8333,26.4286,14.2308,2.1667,3.1429,1.8571,0.4615,0.8571,1.1667,0.7143,1.5714,0.8462,2.1429,1.1538
1266.txt,294,13,54,40,13,23,11,8,36,22.6154,22.6154,7.3500,3.0769,4.1538,3.0769,0.5750,1.7692,1.0000,0.8462,0.6154,0.2000,2.7692,0.9000
762.txt,517,27,98,76,34,43,23,12,52,19.1481,15.2059,6.8026,2.8148,2.8824,2.2353,0.5658,1.2647,1.2593,0.6765,0.3529,0.1579,1.5294,0.6842
316.txt,958,38,167,117,52,61,36,35,45,25.2105,18.4231,8.1880,3.0789,3.2115,2.2500,0.5214,1.1731,1.3684,0.6923,0.6731,0.2991,0.8654,0.3846
1885.txt,489,26,108,70,31,39,22,7,41,18.8077,15.7742,6.9857,2.6923,3.4839,2.2581,0.5571,1.2581,1.1923,0.7097,0.2258,0.1000,1.3226,0.5857
464.txt,352,24,71,46,27,20,17,10,29,14.6667,13.0370,7.6522,1.9167,2.6296,1.7037,0.4348,0.7407,1.1250,0.6296,0.3704,0.2174,1.0741,0.6304
431.txt,403,41,75,60,40,21,17,6,34,9.8293,10.0750,6.7167,1.4634,1.8750,1.5000,0.3500,0.5250,0.9756,0.4250,0.1500,0.1000,0.8500,0.5667
129.txt,320,17,56,23,18,7,5,8,31,18.8235,17.7778,13.9130,1.3529,3.1111,1.2778,0.3043,0.3889,1.0588,0.2778,0.4444,0.3478,1.7222,1.3478
1477.txt,305,9,57,46,17,25,13,4,29,33.8889,17.9412,6.6304,5.1111,3.3529,2.7059,0.5435,1.4706,1.8889,0.7647,0.2353,0.0870,1.7059,0.6304
85.txt,403,10,78,57,11,39,10,11,29,40.3000,36.6364,7.0702,5.7000,7.0909,5.1818,0.6842,3.5455,1.1000,0.9091,1.0000,0.1930,2.6364,0.5088
401.txt,397,22,49,38,27,13,12,14,33,18.0455,14.7037,10.4474,1.7273,1.8148,1.4074,0.3421,0.4815,1.2273,0.4444,0.5185,0.3684,1.2222,0.8684
205.txt,414,22,70,53,25,23,19,16,54,18.8182,16.5600,7.8113,2.4091,2.8000,2.1200,0.4340,0.9200,1.1364,0.7600,0.6400,0.3019,2.1600,1.0189
817.txt,540,25,84,55,32,20,16,15,35,21.6000,16.8750,9.8182,2.2000,2.6250,1.7188,0.3636,0.6250,1.2800,0.5000,0.4688,0.2727,1.0938,0.6364
1181.txt,431,26,70,48,32,15,12,19,37,16.5769,13.4688,8.9792,1.8462,2.1875,1.5000,0.3125,0.4688,1.2308,0.3750,0.5938,0.3958,1.1562,0.7708
307.txt,212,14,34,23,15,9,8,5,9,15.1429,14.1333,9.2174,1.6429,2.2667,1.5333,0.3913,0.6000,1.0714,0.5333,0.3333,0.2174,0.6000,0.3913
555.txt,192,8,34,25,14,11,9,2,19,24.0000,13.7143,7.6800,3.1250,2.4286,1.7857,0.4400,0.7857,1.7500,0.6429,0.1429,0.0800,1.3571,0.7600
200.txt,669,22,117,83,27,42,19,20,48,30.4091,24.7778,8.0602,3.7727,4.3333,3.0741,0.5060,1.5556,1.2273,0.7037,0.7407,0.2410,1.7778,0.5783
18.txt,227,13,34,24,13,11,5,7,29,17.4615,17.4615,9.4583,1.8462,2.6154,1.8462,0.4583,0.8462,1.0000,0.3846,0.5385,0.2917,2.2308,1.2083
1052.txt,428,26,63,42,27,15,11,19,33,16.4615,15.8519,10.1905,1.6154,2.3333,1.5556,0.3571,0.5556,1.0385,0.4074,0.7037,0.4524,1.2222,0.7857
607.txt,507,5,76,57,25,23,11,15,52,101.4000,20.2800,8.8947,11.4000,3.0400,2.2800,0.4035,0.9200,5.0000,0.4400,0.6000,0.2632,2.0800,0.9123
54.txt,496,39,78,59,36,23,15,14,41,12.7179,13.7778,8.4068,1.5128,2.1667,1.6389,0.3898,0.6389,0.9231,0.4167,0.3889,0.2373,1.1389,0.6949
1513.txt,279,19,49,39,23,19,10,8,17,14.6842,12.1304,7.1538,2.0526,2.1304,1.6957,0.4872,0.8261,1.2105,0.4348,0.3478,0.2051,0.7391,0.4359
1697.txt,320,11,52,39,21,14,12,10,30,29.0909,15.2381,8.2051,3.5455,2.4762,1.8571,0.3590,0.6667,1.9091,0.5714,0.4762,0.2564,1.4286,0.7692
1907.txt,335,14,49,35,21,11,8,4,40,23.9286,15.9524,9.5714,2.5000,2.3333,1.6667,0.3143,0.5238,1.5000,0.3810,0.1905,0.1143,1.9048,1.1429
463.txt,619,28,112,72,35,37,24,12,53,22.1071,17.6857,8.5972,2.5714,3.2000,2.0571,0.5139,1.0571,1.2500,0.6857,0.3429,0.1667,1.5143,0.7361
1234.txt,355,5,60,42,9,31,8,14,42,71.0000,39.4444,8.4524,8.4000,6.6667,4.6667,0.7381,3.4444,1.8000,0.8889,1.5556,0.3333,4.6667,1.0000
1449.txt,534,26,97,74,33,42,25,10,54,20.5385,16.1818,7.2162,2.8462,2.9394,2.2424,0.5676,1.2727,1.2692,0.7576,0.3030,0.1351,1.6364,0.7297
1479.txt,667,23,120,82,34,44,26,12,66,29.0000,19.6176,8.1341,3.5652,3.5294,2.4118,0.5366,1.2941,1.4783,0.7647,0.3529,0.1463,1.9412,0.8049
166.txt,223,4,40,29,3,20,3,3,26,55.7500,74.3333,7.6897,7.2500,13.3333,9.6667,0.6897,6.6667,0.7500,1.0000,1.0000,0.1034,8.6667,0.8966
1935.txt,191,11,38,30,14,13,9,5,21,17.3636,13.6429,6.3667,2.7273,2.7143,2.1429,0.4333,0.9286,1.2727,0.6429,0.3571,0.1667,1.5000,0.7000
652.txt,618,27,102,86,38,41,19,22,53,22.8889,16.2632,7.1860,3.1852,2.6842,2.2632,0.4767,1.0789,1.4074,0.5000,0.5789,0.2558,1.3947,0.6163
635.txt,959,31,178,106,48,47,33,21,55,30.9355,19.9792,9.0472,3.4194,3.7083,2.2083,0.4434,0.9792,1.5484,0.6875,0.4375,0.1981,1.1458,0.5189
1076.txt,441,22,73,47,26,18,18,16,35,20.0455,16.9615,9.3830,2.1364,2.8077,1.8077,0.3830,0.6923,1.1818,0.6923,0.6154,0.3404,1.3462,0.7447
1852.txt,219,9,43,34,8,26,8,0,24,24.3333,27.3750,6.4412,3.7778,5.3750,4.2500,0.7647,3.2500,0.8889,1.0000,0.0000,0.0000,3.0000,0.7059
922.txt,432,10,80,45,20,20,14,14,44,43.2000,21.6000,9.6000,4.5000,4.0000,2.2500,0.4444,1.0000,2.0000,0.7000,0.7000,0.3111,2.2000,0.9778
1705.txt,480,15,88,58,25,31,16,11,50,32.0000,19.2000,8.2759,3.8667,3.5200,2.3200,0.5345,1.2400,1.6667,0.6400,0.4400,0.1897,2.0000,0.8621
1000.txt,333,18,60,40,24,15,12,9,21,18.5000,13.8750,8.3250,2.2222,2.5000,1.6667,0.3750,0.6250,1.3333,0.5000,0.3750,0.2250,0.8750,0.5250
1614.txt,304,15,56,37,15,21,11,9,32,20.2667,20.2667,8.2162,2.4667,3.7333,2.4667,0.5676,1.4000,1.0000,0.7333,0.6000,0.2432,2.1333,0.8649
1253.txt,373,14,85,58,16,35,15,2,39,26.6429,23.3125,6.4310,4.1429,5.3125,3.6250,0.6034,2.1875,1.1429,0.9375,0.1250,0.0345,2.4375,0.6724
133.txt,221,14,42,28,14,17,11,3,8,15.7857,15.7857,7.8929,2.0000,3.0000,2.0000,0.6071,1.2143,1.0000,0.7857,0.2143,0.1071,0.5714,0.2857
281.txt,314,9,54,31,14,16,8,8,34,34.8889,22.4286,10.1290,3.4444,3.8571,2.2143,0.5161,1.1429,1.5556,0.5714,0.5714,0.2581,2.4286,1.0968
1068.txt,179,9,28,17,14,2,3,6,14,19.8889,12.7857,10.5294,1.8889,2.0000,1.2143,0.1176,0.1429,1.5556,0.2143,0.4286,0.3529,1.0000,0.8235
788.txt,681,27,110,58,28,29,18,12,73,25.2222,24.3214,11.7414,2.1481,3.9286,2.0714,0.5000,1.0357,1.0370,0.6429,0.4286,0.2069,2.6071,1.2586
154.txt,549,26,99,72,33,39,22,8,58,21.1154,16.6364,7.6250,2.7692,3.0000,2.1818,0.5417,1.1818,1.2692,0.6667,0.2424,0.1111,1.7576,0.8056
1531.txt,437,19,69,47,31,17,15,19,34,23.0000,14.0968,9.2979,2.4737,2.2258,1.5161,0.3617,0.5484,1.6316,0.4839,0.6129,0.4043,1.0968,0.7234
1312.txt,241,19,34,25,20,5,4,6,16,12.6842,12.0500,9.6400,1.3158,1.7000,1.2500,0.2000,0.2500,1.0526,0.2000,0.3000,0.2400,0.8000,0.6400
1362.txt,467,22,84,57,29,25,21,10,40,21.2273,16.1034,8.1930,2.5909,2.8966,1.9655,0.4386,0.8621,1.3182,0.7241,0.3448,0.1754,1.3793,0.7018
79.txt,441,14,69,43,21,19,15,13,42,31.5000,21.0000,10.2558,3.0714,3.2857,2.0476,0.4419,0.9048,1.5000,0.7143,0.6190,0.3023,2.0000,0.9767
1337.txt,550,14,81,61,25,28,18,35,37,39.2857,22.0000,9.0164,4.3571,3.2400,2.4400,0.4590,1.1200,1.7857,0.7200,1.4000,0.5738,1.4800,0.6066
1323.txt,511,24,104,51,37,23,20,11,42,21.2917,13.8108,10.0196,2.1250,2.8108,1.3784,0.4510,0.6216,1.5417,0.5405,0.2973,0.2157,1.1351,0.8235
1811.txt,321,27,48,33,26,8,8,0,21,11.8889,12.3462,9.7273,1.2222,1.8462,1.2692,0.2424,0.3077,0.9630,0.3077,0.0000,0.0000,0.8077,0.6364
416.txt,148,8,29,20,11,9,5,3,8,18.5000,13.4545,7.4000,2.5000,2.6364,1.8182,0.4500,0.8182,1.3750,0.4545,0.2727,0.1500,0.7273,0.4000
729.txt,783,33,156,118,48,60,35,10,70,23.7273,16.3125,6.6356,3.5758,3.2500,2.4583,0.5085,1.2500,1.4545,0.7292,0.2083,0.0847,1.4583,0.5932
1887.txt,282,8,49,23,12,13,9,7,25,35.2500,23.5000,12.2609,2.8750,4.0833,1.9167,0.5652,1.0833,1.5000,0.7500,0.5833,0.3043,2.0833,1.0870
1947.txt,277,15,52,33,17,15,10,4,26,18.4667,16.2941,8.3939,2.2000,3.0588,1.9412,0.4545,0.8824,1.1333,0.5882,0.2353,0.1212,1.5294,0.7879
148.txt,819,22,145,104,43,49,31,19,72,37.2273,19.0465,7.8750,4.7273,3.3721,2.4186,0.4712,1.1395,1.9545,0.7209,0.4419,0.1827,1.6744,0.6923
1623.txt,451,14,72,49,18,22,11,6,33,32.2143,25.0556,9.2041,3.5000,4.0000,2.7222,0.4490,1.2222,1.2857,0.6111,0.3333,0.1224,1.8333,0.6735
1016.txt,422,26,83,59,30,29,20,5,31,16.2308,14.0667,7.1525,2.2692,2.7667,1.9667,0.4915,0.9667,1.1538,0.6667,0.1667,0.0847,1.0333,0.5254
619.txt,379,11,69,45,16,26,14,8,41,34.4545,23.6875,8.4222,4.0909,4.3125,2.8125,0.5778,1.6250,1.4545,0.8750,0.5000,0.1778,2.5625,0.9111
378.txt,106,3,14,9,3,6,1,7,8,35.3333,35.3333,11.7778,3.0000,4.6667,3.0000,0.6667,2.0000,1.0000,0.3333,2.3333,0.7778,2.6667,0.8889
1785.txt,487,12,87,48,12,35,12,12,43,40.5833,40.5833,10.1458,4.0000,7.2500,4.0000,0.7292,2.9167,1.0000,1.0000,1.0000,0.2500,3.5833,0.8958
410.txt,416,19,72,57,31,23,16,11,39,21.8947,13.4194,7.2982,3.0000,2.3226,1.8387,0.4035,0.7419,1.6316,0.5161,0.3548,0.1930,1.2581,0.6842
42.txt,426,9,91,65,10,50,10,9,45,47.3333,42.6000,6.5538,7.2222,9.1000,6.5000,0.7692,5.0000,1.1111,1.0000,0.9000,0.1385,4.5000,0.6923
1903.txt,434,18,67,44,21,22,12,6,59,24.1111,20.6667,9.8636,2.4444,3.1905,2.0952,0.5000,1.0476,1.1667,0.5714,0.2857,0.1364,2.8095,1.3409
549.txt,295,19,45,33,23,12,11,4,22,15.5263,12.8261,8.9394,1.7368,1.9565,1.4348,0.3636,0.5217,1.2105,0.4783,0.1739,0.1212,0.9565,0.6667
1685.txt,233,5,47,31,10,20,8,4,17,46.6000,23.3000,7.5161,6.2000,4.7000,3.1000,0.6452,2.0000,2.0000,0.8000,0.4000,0.1290,1.7000,0.5484
823.txt,337,4,52,41,6,31,5,8,34,84.2500,56.1667,8.2195,10.2500,8.6667,6.8333,0.7561,5.1667,1.5000,0.8333,1.3333,0.1951,5.6667,0.8293
1599.txt,347,18,63,58,37,21,16,8,21,19.2778,9.3784,5.9828,3.2222,1.7027,1.5676,0.3621,0.5676,2.0556,0.4324,0.2162,0.1379,0.5676,0.3621
541.txt,697,20,116,96,51,40,30,14,63,34.8500,13.6667,7.2604,4.8000,2.2745,1.8824,0.4167,0.7843,2.5500,0.5882,0.2745,0.1458,1.2353,0.6562
1388.txt,861,44,148,94,57,32,24,26,63,19.5682,15.1053,9.1596,2.1364,2.5965,1.6491,0.3404,0.5614,1.2955,0.4211,0.4561,0.2766,1.1053,0.6702
895.txt,242,10,35,27,13,12,7,5,18,24.2000,18.6154,8.9630,2.7000,2.6923,2.0769,0.4444,0.9231,1.3000,0.5385,0.3846,0.1852,1.3846,0.6667
845.txt,431,15,84,60,22,29,16,5,35,28.7333,19.5909,7.1833,4.0000,3.8182,2.7273,0.4833,1.3182,1.4667,0.7273,0.2273,0.0833,1.5909,0.5833
1057.txt,503,24,84,75,33,37,25,8,39,20.9583,15.2424,6.7067,3.1250,2.5455,2.2727,0.4933,1.1212,1.3750,0.7576,0.2424,0.1067,1.1818,0.5200
523.txt,426,26,75,61,34,26,23,5,47,16.3846,12.5294,6.9836,2.3462,2.2059,1.7941,0.4262,0.7647,1.3077,0.6765,0.1471,0.0820,1.3824,0.7705
822.txt,302,9,56,39,14,23,11,6,36,33.5556,21.5714,7.7436,4.3333,4.0000,2.7857,0.5897,1.6429,1.5556,0.7857,0.4286,0.1538,2.5714,0.9231
1347.txt,255,8,45,29,10,15,8,3,27,31.8750,25.5000,8.7931,3.6250,4.5000,2.9000,0.5172,1.5000,1.2500,0.8000,0.3000,0.1034,2.7000,0.9310
585.txt,441,22,74,43,33,11,15,19,43,20.0455,13.3636,10.2558,1.9545,2.2424,1.3030,0.2558,0.3333,1.5000,0.4545,0.5758,0.4419,1.3030,1.0000
1123.txt,811,22,120,98,46,46,32,23,70,36.8636,17.6304,8.2755,4.4545,2.6087,2.1304,0.4694,1.0000,2.0909,0.6957,0.5000,0.2347,1.5217,0.7143
1271.txt,297,14,49,36,21,14,13,2,24,21.2143,14.1429,8.2500,2.5714,2.3333,1.7143,0.3889,0.6667,1.5000,0.6190,0.0952,0.0556,1.1429,0.6667
76.txt,324,8,45,37,13,20,11,6,32,40.5000,24.9231,8.7568,4.6250,3.4615,2.8462,0.5405,1.5385,1.6250,0.8462,0.4615,0.1622,2.4615,0.8649
1777.txt,197,11,34,28,14,13,8,0,19,17.9091,14.0714,7.0357,2.5455,2.4286,2.0000,0.4643,0.9286,1.2727,0.5714,0.0000,0.0000,1.3571,0.6786
1376.txt,108,1,19,11,1,10,1,3,12,108.0000,108.0000,9.8182,11.0000,19.0000,11.0000,0.9091,10.0000,1.0000,1.0000,3.0000,0.2727,12.0000,1.0909
573.txt,689,26,123,88,35,40,23,12,55,26.5000,19.6857,7.8295,3.3846,3.5143,2.5143,0.4545,1.1429,1.3462,0.6571,0.3429,0.1364,1.5714,0.6250
674.txt,445,14,69,44,13,22,10,6,52,31.7857,34.2308,10.1136,3.1429,5.3077,3.3846,0.5000,1.6923,0.9286,0.7692,0.4615,0.1364,4.0000,1.1818
1717.txt,207,5,33,25,5,12,4,6,14,41.4000,41.4000,8.2800,5.0000,6.6000,5.0000,0.4800,2.4000,1.0000,0.8000,1.2000,0.2400,2.8000,0.5600
138.txt,423,22,86,65,24,33,19,11,23,19.2273,17.6250,6.5077,2.9545,3.5833,2.7083,0.5077,1.3750,1.0909,0.7917,0.4583,0.1692,0.9583,0.3538
1495.txt,381,26,90,57,34,23,20,4,19,14.6538,11.2059,6.6842,2.1923,2.6471,1.6765,0.4035,0.6765,1.3077,0.5882,0.1176,0.0702,0.5588,0.3333
1757.txt,278,25,53,38,26,12,8,4,26,11.1200,10.6923,7.3158,1.5200,2.0385,1.4615,0.3158,0.4615,1.0400,0.3077,0.1538,0.1053,1.0000,0.6842
1969.txt,191,19,36,27,18,9,5,4,15,10.0526,10.6111,7.0741,1.4211,2.0000,1.5000,0.3333,0.5000,0.9474,0.2778,0.2222,0.1481,0.8333,0.5556
1629.txt,112,2,17,9,5,4,4,6,12,56.0000,22.4000,12.4444,4.5000,3.4000,1.8000,0.4444,0.8000,2.5000,0.8000,1.2000,0.6667,2.4000,1.3333
379.txt,319,8,55,40,11,24,9,9,20,39.8750,29.0000,7.9750,5.0000,5.0000,3.6364,0.6000,2.1818,1.3750,0.8182,0.8182,0.2250,1.8182,0.5000
888.txt,460,18,100,62,22,34,15,3,41,25.5556,20.9091,7.4194,3.4444,4.5455,2.8182,0.5484,1.5455,1.2222,0.6818,0.1364,0.0484,1.8636,0.6613
1080.txt,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
970.txt,384,11,67,30,16,9,8,11,33,34.9091,24.0000,12.8000,2.7273,4.1875,1.8750,0.3000,0.5625,1.4545,0.5000,0.6875,0.3667,2.0625,1.1000
452.txt,267,18,48,35,20,14,10,4,23,14.8333,13.3500,7.6286,1.9444,2.4000,1.7500,0.4000,0.7000,1.1111,0.5000,0.2000,0.1143,1.1500,0.6571
1008.txt,486,19,82,65,29,29,21,12,27,25.5789,16.7586,7.4769,3.4211,2.8276,2.2414,0.4462,1.0000,1.5263,0.7241,0.4138,0.1846,0.9310,0.4154
1233.txt,669,26,93,65,38,26,17,12,52,25.7308,17.6053,10.2923,2.5000,2.4474,1.7105,0.4000,0.6842,1.4615,0.4474,0.3158,0.1846,1.3684,0.8000
1609.txt,387,15,75,53,16,33,15,6,28,25.8000,24.1875,7.3019,3.5333,4.6875,3.3125,0.6226,2.0625,1.0667,0.9375,0.3750,0.1132,1.7500,0.5283
1526.txt,171,9,26,22,9,15,8,4,22,19.0000,19.0000,7.7727,2.4444,2.8889,2.4444,0.6818,1.6667,1.0000,0.8889,0.4444,0.1818,2.4444,1.0000
1088.txt,392,13,72,42,13,18,8,2,36,30.1538,30.1538,9.3333,3.2308,5.5385,3.2308,0.4286,1.3846,1.0000,0.6154,0.1538,0.0476,2.7692,0.8571
1562.txt,224,12,38,26,13,12,7,8,20,18.6667,17.2308,8.6154,2.1667,2.9231,2.0000,0.4615,0.9231,1.0833,0.5385,0.6154,0.3077,1.5385,0.7692
442.txt,415,22,74,48,30,18,14,8,32,18.8636,13.8333,8.6458,2.1818,2.4667,1.6000,0.3750,0.6000,1.3636,0.4667,0.2667,0.1667,1.0667,0.6667
1496.txt,537,30,97,67,30,33,20,10,51,17.9000,17.9000,8.0149,2.2333,3.2333,2.2333,0.4925,1.1000,1.0000,0.6667,0.3333,0.1493,1.7000,0.7612
645.txt,370,22,58,45,28,17,10,5,32,16.8182,13.2143,8.2222,2.0455,2.0714,1.6071,0.3778,0.6071,1.2727,0.3571,0.1786,0.1111,1.1429,0.7111
226.txt,370,26,74,47,30,23,17,10,25,14.2308,12.3333,7.8723,1.8077,2.4667,1.5667,0.4894,0.7667,1.1538,0.5667,0.3333,0.2128,0.8333,0.5319
1315.txt,202,8,34,25,9,13,7,6,25,25.2500,22.4444,8.0800,3.1250,3.7778,2.7778,0.5200,1.4444,1.1250,0.7778,0.6667,0.2400,2.7778,1.0000
1276.txt,251,10,39,30,14,12,7,2,24,25.1000,17.9286,8.3667,3.0000,2.7857,2.1429,0.4000,0.8571,1.4000,0.5000,0.1429,0.0667,1.7143,0.8000
893.txt,467,22,92,69,31,32,22,15,36,21.2273,15.0645,6.7681,3.1364,2.9677,2.2258,0.4638,1.0323,1.4091,0.7097,0.4839,0.2174,1.1613,0.5217
1600.txt,366,20,82,49,22,30,14,4,32,18.3000,16.6364,7.4694,2.4500,3.7273,2.2273,0.6122,1.3636,1.1000,0.6364,0.1818,0.0816,1.4545,0.6531
303.txt,422,19,90,59,23,34,17,9,36,22.2105,18.3478,7.1525,3.1053,3.9130,2.5652,0.5763,1.4783,1.2105,0.7391,0.3913,0.1525,1.5652,0.6102
1244.txt,422,29,80,55,35,18,11,9,38,14.5517,12.0571,7.6727,1.8966,2.2857,1.5714,0.3273,0.5143,1.2069,0.3143,0.2571,0.1636,1.0857,0.6909
135.txt,322,11,52,35,12,17,9,16,27,29.2727,26.8333,9.2000,3.1818,4.3333,2.9167,0.4857,1.4167,1.0909,0.7500,1.3333,0.4571,2.2500,0.7714
1653.txt,438,22,63,37,25,11,10,22,51,19.9091,17.5200,11.8378,1.6818,2.5200,1.4800,0.2973,0.4400,1.1364,0.4000,0.8800,0.5946,2.0400,1.3784
1575.txt,657,47,125,81,55,28,22,19,46,13.9787,11.9455,8.1111,1.7234,2.2727,1.4727,0.3457,0.5091,1.1702,0.4000,0.3455,0.2346,0.8364,0.5679
413.txt,725,24,135,95,39,44,27,9,69,30.2083,18.5897,7.6316,3.9583,3.4615,2.4359,0.4632,1.1282,1.6250,0.6923,0.2308,0.0947,1.7692,0.7263
1581.txt,394,9,75,46,15,26,10,8,37,43.7778,26.2667,8.5652,5.1111,5.0000,3.0667,0.5652,1.7333,1.6667,0.6667,0.5333,0.1739,2.4667,0.8043
1794.txt,824,47,149,115,52,63,37,19,62,17.5319,15.8462,7.1652,2.4468,2.8654,2.2115,0.5478,1.2115,1.1064,0.7115,0.3654,0.1652,1.1923,0.5391
1288.txt,551,24,100,58,24,32,18,19,43,22.9583,22.9583,9.5000,2.4167,4.1667,2.4167,0.5517,1.3333,1.0000,0.7500,0.7917,0.3276,1.7917,0.7414
1082.txt,522,21,92,55,28,27,20,12,38,24.8571,18.6429,9.4909,2.6190,3.2857,1.9643,0.4909,0.9643,1.3333,0.7143,0.4286,0.2182,1.3571,0.6909
362.txt,275,4,50,36,5,28,5,7,30,68.7500,55.0000,7.6389,9.0000,10.0000,7.2000,0.7778,5.6000,1.2500,1.0000,1.4000,0.1944,6.0000,0.8333
1965.txt,441,22,84,56,31,24,21,11,19,20.0455,14.2258,7.8750,2.5455,2.7097,1.8065,0.4286,0.7742,1.4091,0.6774,0.3548,0.1964,0.6129,0.3393
554.txt,330,9,54,38,21,18,10,10,36,36.6667,15.7143,8.6842,4.2222,2.5714,1.8095,0.4737,0.8571,2.3333,0.4762,0.4762,0.2632,1.7143,0.9474
542.txt,490,23,92,62,28,31,19,6,60,21.3043,17.5000,7.9032,2.6957,3.2857,2.2143,0.5000,1.1071,1.2174,0.6786,0.2143,0.0968,2.1429,0.9677
1635.txt,363,20,84,59,25,28,16,3,28,18.1500,14.5200,6.1525,2.9500,3.3600,2.3600,0.4746,1.1200,1.2500,0.6400,0.1200,0.0508,1.1200,0.4746
